season,week,celebrity,judge_score,FanVote%,method
14,10,William Levy,29.666600000000003,33.33333333333333,Percent
15,1,Apolo Anton Ohno,22.0,7.6923076923076925,Percent
15,1,Bristol Palin,19.5,7.6923076923076925,Percent
15,1,Drew Lachey,21.5,7.6923076923076925,Percent
15,1,Emmitt Smith,24.5,7.6923076923076925,Percent
15,1,Gilles Marini,24.0,7.6923076923076925,Percent
15,1,Helio Castroneves,21.5,7.6923076923076925,Percent
15,1,Joey Fatone,20.5,7.6923076923076925,Percent
15,1,Kelly Monaco,21.5,7.6923076923076925,Percent
15,1,Kirstie Alley,19.0,7.6923076923076925,Percent
15,1,Melissa Rycroft,21.0,7.6923076923076925,Percent
15,1,Pamela Anderson,17.0,7.6923076923076925,Percent
15,1,Sabrina Bryan,22.5,7.6923076923076925,Percent
15,1,Shawn Johnson,22.0,7.6923076923076925,Percent
15,2,Apolo Anton Ohno,24.5,8.326697750683977,Percent
15,2,Bristol Palin,18.0,9.181727288727023,Percent
15,2,Drew Lachey,22.5,8.326697750683708,Percent
15,2,Emmitt Smith,22.5,8.32669775068376,Percent
15,2,Gilles Marini,25.5,8.326697750683506,Percent
15,2,Helio Castroneves,23.0,8.326697750683532,Percent
15,2,Joey Fatone,22.5,7.551292506118328,Percent
15,2,Kelly Monaco,22.0,8.326697750683227,Percent
15,2,Kirstie Alley,21.0,8.32670120035376,Percent
15,2,Melissa Rycroft,23.5,8.326697750683397,Percent
15,2,Sabrina Bryan,26.0,8.326699475518682,Percent
15,2,Shawn Johnson,25.0,8.326695274497107,Percent
15,3,Apolo Anton Ohno,25.5,9.088027915580215,Percent
15,3,Bristol Palin,22.5,9.638167677112634,Percent
15,3,Drew Lachey,24.0,9.088022983317448,Percent
15,3,Emmitt Smith,25.0,9.088027915579504,Percent
15,3,Gilles Marini,25.5,9.088027915579579,Percent
15,3,Helio Castroneves,25.5,8.559030986465151,Percent
15,3,Kelly Monaco,27.0,9.08802791557938,Percent
15,3,Kirstie Alley,24.0,9.098599331788892,Percent
15,3,Melissa Rycroft,27.0,9.088022552334017,Percent
15,3,Sabrina Bryan,25.5,9.088022552333932,Percent
15,3,Shawn Johnson,26.5,9.088022254329251,Percent
15,4,Apolo Anton Ohno,34.5,11.110145406002344,Percent
15,4,Bristol Palin,32.0,10.80344908832385,Percent
15,4,Emmitt Smith,36.0,11.110145406002122,Percent
15,4,Gilles Marini,39.5,11.110145406002006,Percent
15,4,Kelly Monaco,37.5,11.110145406002088,Percent
15,4,Kirstie Alley,30.0,11.42553306966133,Percent
15,4,Melissa Rycroft,37.0,11.11014540600213,Percent
15,4,Sabrina Bryan,35.5,11.110145406002081,Percent
15,4,Shawn Johnson,39.5,11.110145406002042,Percent
15,5,Apolo Anton Ohno,28.25,12.5,Percent
15,5,Emmitt Smith,28.0,12.5,Percent
15,5,Gilles Marini,28.25,12.5,Percent
15,5,Kelly Monaco,25.75,12.5,Percent
15,5,Kirstie Alley,26.25,12.5,Percent
15,5,Melissa Rycroft,28.25,12.5,Percent
15,5,Sabrina Bryan,29.25,12.5,Percent
15,5,Shawn Johnson,28.25,12.5,Percent
15,6,Apolo Anton Ohno,30.0,12.492607678702553,Percent
15,6,Emmitt Smith,26.5,13.035408992977537,Percent
15,6,Gilles Marini,27.5,12.592931116871341,Percent
15,6,Kelly Monaco,27.0,12.814170054924439,Percent
15,6,Kirstie Alley,27.5,12.592931116871345,Percent
15,6,Melissa Rycroft,29.5,12.492607306523478,Percent
15,6,Sabrina Bryan,30.0,11.486736426605855,Percent
15,6,Shawn Johnson,28.0,12.492607306523453,Percent
15,7,Apolo Anton Ohno,33.0,14.285714285714285,Percent
15,7,Emmitt Smith,34.4999,14.285714285714285,Percent
15,7,Gilles Marini,33.4998,14.285714285714285,Percent
15,7,Kelly Monaco,36.0,14.285714285714285,Percent
15,7,Kirstie Alley,27.9999,14.285714285714285,Percent
15,7,Melissa Rycroft,38.9999,14.285714285714285,Percent
15,7,Shawn Johnson,37.9998,14.285714285714285,Percent
15,8,Apolo Anton Ohno,29.2777,14.284357745044431,Percent
15,8,Emmitt Smith,29.0554,14.284357745044506,Percent
15,8,Gilles Marini,29.2777,13.887946001554768,Percent
15,8,Kelly Monaco,28.3333,14.361858246495737,Percent
15,8,Kirstie Alley,25.5,14.28435774504453,Percent
15,8,Melissa Rycroft,30.0,14.284357745044463,Percent
15,8,Shawn Johnson,27.8333,14.61276477177156,Percent
15,9,Apolo Anton Ohno,28.611,19.472326447284285,Percent
15,9,Emmitt Smith,27.0,19.997163736661804,Percent
15,9,Kelly Monaco,27.111,20.536158497990776,Percent
15,9,Melissa Rycroft,28.7777,19.99717565903158,Percent
15,9,Shawn Johnson,29.5,19.997175659031562,Percent
15,10,Kelly Monaco,29.1109,33.33333333333333,Percent
15,10,Melissa Rycroft,29.3331,33.33333333333333,Percent
15,10,Shawn Johnson,28.9443,33.33333333333333,Percent
16,1,Alexandra Raisman,21.0,8.333333333333332,Percent
16,1,Andy Dick,17.0,8.333333333333332,Percent
16,1,D. L. Hughley,12.0,8.333333333333332,Percent
16,1,Dorothy Hamill,21.0,8.333333333333332,Percent
16,1,Ingo Rademacher,20.0,8.333333333333332,Percent
16,1,Jacoby Jones,20.0,8.333333333333332,Percent
16,1,Kellie Pickler,21.0,8.333333333333332,Percent
16,1,Lisa Vanderpump,18.0,8.333333333333332,Percent
16,1,Sean Lowe,19.0,8.333333333333332,Percent
16,1,Victor Ortiz,18.0,8.333333333333332,Percent
16,1,Wynonna Judd,18.0,8.333333333333332,Percent
16,1,Zendaya,24.0,8.333333333333332,Percent
16,2,Alexandra Raisman,24.0,8.333333333333332,Percent
16,2,Andy Dick,20.0,8.333333333333332,Percent
16,2,D. L. Hughley,16.0,8.333333333333332,Percent
16,2,Dorothy Hamill,15.0,8.333333333333332,Percent
16,2,Ingo Rademacher,20.0,8.333333333333332,Percent
16,2,Jacoby Jones,23.0,8.333333333333332,Percent
16,2,Kellie Pickler,26.0,8.333333333333332,Percent
16,2,Lisa Vanderpump,18.0,8.333333333333332,Percent
16,2,Sean Lowe,20.0,8.333333333333332,Percent
16,2,Victor Ortiz,18.0,8.333333333333332,Percent
16,2,Wynonna Judd,18.0,8.333333333333332,Percent
16,2,Zendaya,26.0,8.333333333333332,Percent
16,3,Alexandra Raisman,23.0,9.090909090909092,Percent
16,3,Andy Dick,18.0,9.090909090909092,Percent
16,3,D. L. Hughley,16.0,9.090909090909092,Percent
16,3,Ingo Rademacher,21.0,9.090909090909092,Percent
16,3,Jacoby Jones,25.9998,9.090909090909092,Percent
16,3,Kellie Pickler,25.0,9.090909090909092,Percent
16,3,Lisa Vanderpump,21.0,9.090909090909092,Percent
16,3,Sean Lowe,21.0,9.090909090909092,Percent
16,3,Victor Ortiz,23.0,9.090909090909092,Percent
16,3,Wynonna Judd,15.0,9.090909090909092,Percent
16,3,Zendaya,25.9998,9.090909090909092,Percent
16,4,Alexandra Raisman,27.0,10.0,Percent
16,4,Andy Dick,21.0,10.0,Percent
16,4,D. L. Hughley,21.0,10.0,Percent
16,4,Ingo Rademacher,23.0,10.0,Percent
16,4,Jacoby Jones,24.0,10.0,Percent
16,4,Kellie Pickler,26.0,10.0,Percent
16,4,Lisa Vanderpump,18.0,10.0,Percent
16,4,Sean Lowe,20.0,10.0,Percent
16,4,Victor Ortiz,18.0,10.0,Percent
16,4,Zendaya,26.0,10.0,Percent
16,5,Alexandra Raisman,25.0,11.11111111111111,Percent
16,5,Andy Dick,18.0,11.11111111111111,Percent
16,5,D. L. Hughley,18.0,11.11111111111111,Percent
16,5,Ingo Rademacher,21.0,11.11111111111111,Percent
16,5,Jacoby Jones,26.0,11.11111111111111,Percent
16,5,Kellie Pickler,27.0,11.11111111111111,Percent
16,5,Sean Lowe,24.0,11.11111111111111,Percent
16,5,Victor Ortiz,21.0,11.11111111111111,Percent
16,5,Zendaya,29.0,11.11111111111111,Percent
16,6,Alexandra Raisman,26.0,12.5,Percent
16,6,Andy Dick,21.5,12.5,Percent
16,6,Ingo Rademacher,23.0,12.5,Percent
16,6,Jacoby Jones,22.5,12.5,Percent
16,6,Kellie Pickler,27.0,12.5,Percent
16,6,Sean Lowe,23.0,12.5,Percent
16,6,Victor Ortiz,20.0,12.5,Percent
16,6,Zendaya,25.5,12.5,Percent
16,7,Alexandra Raisman,32.0,14.285714285714285,Percent
16,7,Andy Dick,17.0,14.285714285714285,Percent
16,7,Ingo Rademacher,25.0,14.285714285714285,Percent
16,7,Jacoby Jones,27.0,14.285714285714285,Percent
16,7,Kellie Pickler,29.0,14.285714285714285,Percent
16,7,Sean Lowe,24.0,14.285714285714285,Percent
16,7,Zendaya,30.0,14.285714285714285,Percent
16,8,Alexandra Raisman,28.0,16.666666666666664,Percent
16,8,Ingo Rademacher,24.0,16.666666666666664,Percent
16,8,Jacoby Jones,26.0,16.666666666666664,Percent
16,8,Kellie Pickler,27.5,16.666666666666664,Percent
16,8,Sean Lowe,21.0,16.666666666666664,Percent
16,8,Zendaya,29.0,16.666666666666664,Percent
16,9,Alexandra Raisman,29.5,20.0,Percent
16,9,Ingo Rademacher,25.5,20.0,Percent
16,9,Jacoby Jones,29.5,20.0,Percent
16,9,Kellie Pickler,29.0,20.0,Percent
16,9,Zendaya,27.5,20.0,Percent
16,10,Alexandra Raisman,29.0,24.574429701564732,Percent
16,10,Jacoby Jones,27.9999,25.429216756938285,Percent
16,10,Kellie Pickler,30.0,24.9981693198104,Percent
16,10,Zendaya,30.0,24.998184221683207,Percent
17,1,Amber Riley,27.0,8.333333333333332,Percent
17,1,Bill Engvall,18.0,8.333333333333332,Percent
17,1,Bill Nye,14.0,8.333333333333332,Percent
17,1,Brant Daugherty,22.0,8.333333333333332,Percent
17,1,Christina Milian,22.0,8.333333333333332,Percent
17,1,Corbin Bleu,24.0,8.333333333333332,Percent
17,1,Elizabeth Berkley Lauren,24.0,8.333333333333332,Percent
17,1,Jack Osbourne,23.0,8.333333333333332,Percent
17,1,Keyshawn Johnson,17.0,8.333333333333332,Percent
17,1,Leah Remini,21.0,8.333333333333332,Percent
17,1,"Nicole ""Snooki"" Polizzi",23.0,8.333333333333332,Percent
17,1,Valerie Harper,21.0,8.333333333333332,Percent
17,2,Amber Riley,24.0,8.33299480196282,Percent
17,2,Bill Engvall,21.0,8.332994801962515,Percent
17,2,Bill Nye,17.0,8.522998745182415,Percent
17,2,Brant Daugherty,23.0,8.332994801962576,Percent
17,2,Christina Milian,25.0,8.332994801962403,Percent
17,2,Corbin Bleu,26.0,8.332994801962373,Percent
17,2,Elizabeth Berkley Lauren,25.0,8.332994801962379,Percent
17,2,Jack Osbourne,24.0,8.332994801962366,Percent
17,2,Keyshawn Johnson,18.0,8.147058895558356,Percent
17,2,Leah Remini,24.0,8.332994801962053,Percent
17,2,"Nicole ""Snooki"" Polizzi",20.0,8.332995099965723,Percent
17,2,Valerie Harper,19.0,8.33298884359401,Percent
17,3,Amber Riley,24.0,9.090909090909092,Percent
17,3,Bill Engvall,24.0,9.090909090909092,Percent
17,3,Bill Nye,16.0,9.090909090909092,Percent
17,3,Brant Daugherty,27.0,9.090909090909092,Percent
17,3,Christina Milian,26.0,9.090909090909092,Percent
17,3,Corbin Bleu,26.0,9.090909090909092,Percent
17,3,Elizabeth Berkley Lauren,25.0,9.090909090909092,Percent
17,3,Jack Osbourne,22.0,9.090909090909092,Percent
17,3,Leah Remini,24.0,9.090909090909092,Percent
17,3,"Nicole ""Snooki"" Polizzi",25.0,9.090909090909092,Percent
17,3,Valerie Harper,16.0,9.090909090909092,Percent
17,4,Amber Riley,27.0,10.0,Percent
17,4,Bill Engvall,21.0,10.0,Percent
17,4,Brant Daugherty,21.0,10.0,Percent
17,4,Christina Milian,24.0,10.0,Percent
17,4,Corbin Bleu,27.0,10.0,Percent
17,4,Elizabeth Berkley Lauren,27.0,10.0,Percent
17,4,Jack Osbourne,24.0,10.0,Percent
17,4,Leah Remini,24.0,10.0,Percent
17,4,"Nicole ""Snooki"" Polizzi",24.0,10.0,Percent
17,4,Valerie Harper,18.0,10.0,Percent
17,5,Amber Riley,26.0,11.09377389621434,Percent
17,5,Bill Engvall,24.0,11.42947348416719,Percent
17,5,Brant Daugherty,27.0,11.093773896214303,Percent
17,5,Christina Milian,28.0,9.727345824592714,Percent
17,5,Corbin Bleu,28.0,11.093773896214266,Percent
17,5,Elizabeth Berkley Lauren,26.0,11.093773896214211,Percent
17,5,Jack Osbourne,27.0,11.093773896214323,Percent
17,5,Leah Remini,22.0,12.280537313954415,Percent
17,5,"Nicole ""Snooki"" Polizzi",27.0,11.093773896214234,Percent
17,6,Amber Riley,31.9999,12.5,Percent
17,6,Bill Engvall,23.9999,12.5,Percent
17,6,Brant Daugherty,31.0,12.5,Percent
17,6,Corbin Bleu,26.9999,12.5,Percent
17,6,Elizabeth Berkley Lauren,31.9998,12.5,Percent
17,6,Jack Osbourne,26.9998,12.5,Percent
17,6,Leah Remini,27.9999,12.5,Percent
17,6,"Nicole ""Snooki"" Polizzi",30.0,12.5,Percent
17,7,Amber Riley,29.5,12.49796710156429,Percent
17,7,Bill Engvall,25.0,12.957577887087524,Percent
17,7,Brant Daugherty,28.5,12.497967101564534,Percent
17,7,Corbin Bleu,29.5,12.497967101564612,Percent
17,7,Elizabeth Berkley Lauren,27.0,12.497967101564498,Percent
17,7,Jack Osbourne,28.5,12.49796710156444,Percent
17,7,Leah Remini,26.5,12.497943255248623,Percent
17,7,"Nicole ""Snooki"" Polizzi",27.0,12.054643349841474,Percent
17,8,Amber Riley,28.0,14.279410549671177,Percent
17,8,Bill Engvall,24.0,14.988563711549377,Percent
17,8,Brant Daugherty,27.0,13.426063711549377,Percent
17,8,Corbin Bleu,30.0,14.27941054967138,Percent
17,8,Elizabeth Berkley Lauren,25.0,14.467730378216043,Percent
17,8,Jack Osbourne,30.0,14.279410549671317,Percent
17,8,Leah Remini,28.0,14.279410549671331,Percent
17,9,Amber Riley,25.5,16.617452463409727,Percent
17,9,Bill Engvall,21.0,18.987332241122548,Percent
17,9,Corbin Bleu,29.0,16.617452463409677,Percent
17,9,Elizabeth Berkley Lauren,28.0,14.542887796678103,Percent
17,9,Jack Osbourne,27.0,16.617437517689986,Percent
17,9,Leah Remini,27.0,16.617437517689957,Percent
17,10,Amber Riley,39.5,19.994899632564536,Percent
17,10,Bill Engvall,30.0,20.72193402961314,Percent
17,10,Corbin Bleu,37.5,19.994899632564604,Percent
17,10,Jack Osbourne,35.5,19.99490410421601,Percent
17,10,Leah Remini,32.5,19.293362601041714,Percent
17,11,Amber Riley,31.3332,25.0,Percent
17,11,Bill Engvall,25.4999,25.0,Percent
17,11,Corbin Bleu,29.6664,25.0,Percent
17,11,Jack Osbourne,27.9999,25.0,Percent
18,1,Amy Purdy,24.0,8.333333333333332,Percent
18,1,Billy Dee Williams,15.0,8.333333333333332,Percent
18,1,Candace Cameron Bure,25.0,8.333333333333332,Percent
18,1,Charlie White,27.0,8.333333333333332,Percent
18,1,Cody Simpson,22.0,8.333333333333332,Percent
18,1,Danica McKellar,24.0,8.333333333333332,Percent
18,1,Diana Nyad,18.0,8.333333333333332,Percent
18,1,Drew Carey,21.0,8.333333333333332,Percent
18,1,James Maslow,21.0,8.333333333333332,Percent
18,1,Meryl Davis,24.0,8.333333333333332,Percent
18,1,NeNe Leakes,21.0,8.333333333333332,Percent
18,1,Sean Avery,20.0,8.333333333333332,Percent
18,2,Amy Purdy,24.0,9.07583701275645,Percent
18,2,Billy Dee Williams,15.0,10.388246782997912,Percent
18,2,Candace Cameron Bure,21.0,9.075837012755931,Percent
18,2,Charlie White,25.0,9.075837012755796,Percent
18,2,Cody Simpson,22.0,9.075837012755864,Percent
18,2,Danica McKellar,24.0,9.07583701275596,Percent
18,2,Drew Carey,21.0,9.07583701275591,Percent
18,2,James Maslow,25.0,9.07583701275585,Percent
18,2,Meryl Davis,25.0,9.075833019337136,Percent
18,2,NeNe Leakes,21.0,9.075830718817905,Percent
18,2,Sean Avery,21.0,7.929230389555289,Percent
18,3,Amy Purdy,36.0,11.11111111111111,Percent
18,3,Candace Cameron Bure,32.0,11.11111111111111,Percent
18,3,Charlie White,36.0,11.11111111111111,Percent
18,3,Cody Simpson,35.0,11.11111111111111,Percent
18,3,Danica McKellar,36.0,11.11111111111111,Percent
18,3,Drew Carey,30.0,11.11111111111111,Percent
18,3,James Maslow,36.0,11.11111111111111,Percent
18,3,Meryl Davis,39.0,11.11111111111111,Percent
18,3,NeNe Leakes,31.0,11.11111111111111,Percent
18,4,Amy Purdy,34.0,11.11111111111111,Percent
18,4,Candace Cameron Bure,28.0,11.11111111111111,Percent
18,4,Charlie White,33.0,11.11111111111111,Percent
18,4,Cody Simpson,31.0,11.11111111111111,Percent
18,4,Danica McKellar,32.0,11.11111111111111,Percent
18,4,Drew Carey,33.0,11.11111111111111,Percent
18,4,James Maslow,35.0,11.11111111111111,Percent
18,4,Meryl Davis,39.0,11.11111111111111,Percent
18,4,NeNe Leakes,32.0,11.11111111111111,Percent
18,5,Amy Purdy,37.0,11.102441692881769,Percent
18,5,Candace Cameron Bure,35.0,11.102441692881666,Percent
18,5,Charlie White,37.0,11.102441692881685,Percent
18,5,Cody Simpson,34.0,10.209777056280618,Percent
18,5,Danica McKellar,39.0,11.102441692881627,Percent
18,5,Drew Carey,28.0,12.0731310935477,Percent
18,5,James Maslow,40.0,11.102441692881719,Percent
18,5,Meryl Davis,36.0,11.102441692881536,Percent
18,5,NeNe Leakes,36.0,11.102441692881674,Percent
18,6,Amy Purdy,38.0,12.5,Percent
18,6,Candace Cameron Bure,32.0,12.5,Percent
18,6,Charlie White,36.0,12.5,Percent
18,6,Danica McKellar,36.0,12.5,Percent
18,6,Drew Carey,32.0,12.5,Percent
18,6,James Maslow,35.0,12.5,Percent
18,6,Meryl Davis,40.0,12.5,Percent
18,6,NeNe Leakes,33.0,12.5,Percent
18,7,Amy Purdy,37.5,14.285714285714285,Percent
18,7,Candace Cameron Bure,37.0,14.285714285714285,Percent
18,7,Charlie White,35.5,14.285714285714285,Percent
18,7,Danica McKellar,36.0,14.285714285714285,Percent
18,7,James Maslow,35.0,14.285714285714285,Percent
18,7,Meryl Davis,39.0,14.285714285714285,Percent
18,7,NeNe Leakes,33.0,14.285714285714285,Percent
18,8,Amy Purdy,40.0,16.663755700183863,Percent
18,8,Candace Cameron Bure,36.0,16.8893610879612,Percent
18,8,Charlie White,40.0,16.663755700183753,Percent
18,8,Danica McKellar,38.0,16.00440533574881,Percent
18,8,James Maslow,36.0,16.8893610879612,Percent
18,8,Meryl Davis,36.0,16.8893610879612,Percent
18,9,Amy Purdy,39.0,19.997254650702825,Percent
18,9,Candace Cameron Bure,36.0,20.527666311044392,Percent
18,9,Charlie White,38.0,19.480545892196226,Percent
18,9,James Maslow,38.0,19.99726657302826,Percent
18,9,Meryl Davis,40.0,19.997266573028305,Percent
18,10,Amy Purdy,29.666600000000003,24.982895312300617,Percent
18,10,Candace Cameron Bure,25.9998,26.325332983057347,Percent
18,10,James Maslow,29.0,23.70887340989555,Percent
18,10,Meryl Davis,30.0,24.98289829474648,Percent
19,1,Alfonso Ribeiro,36.0,7.691653688958342,Percent
19,1,Antonio Sabato Jr.,25.0,7.691653688958384,Percent
19,1,Bethany Mota,32.0,7.691653688958104,Percent
19,1,Betsey Johnson,20.0,7.964742744058665,Percent
19,1,Janel Parrish,29.0,7.691653688958127,Percent
19,1,Jonathan Bennett,30.0,7.691653688958208,Percent
19,1,Lea Thompson,32.0,7.6916536889582625,Percent
19,1,Lolo Jones,22.0,7.427108335456513,Percent
19,1,Michael Waltrip,25.0,7.691653688958498,Percent
19,1,Randy Couture,31.0,7.691653688958406,Percent
19,1,Sadie Robertson,34.0,7.691653688958684,Percent
19,1,Tavis Smiley,29.0,7.6916283966927805,Percent
19,1,Tommy Chong,27.0,7.691637323167011,Percent
19,2,Alfonso Ribeiro,32.0,8.330283213980238,Percent
19,2,Antonio Sabato Jr.,31.0,8.330283213980202,Percent
19,2,Bethany Mota,33.0,8.330283213980143,Percent
19,2,Betsey Johnson,28.0,8.330282773560075,Percent
19,2,Janel Parrish,34.0,8.330283213980117,Percent
19,2,Jonathan Bennett,30.0,8.330283213980115,Percent
19,2,Lea Thompson,35.0,8.33028321397977,Percent
19,2,Michael Waltrip,24.0,8.901070558364948,Percent
19,2,Randy Couture,28.0,8.330283213980385,Percent
19,2,Sadie Robertson,31.0,8.33028321397984,Percent
19,2,Tavis Smiley,28.0,7.7960981826743385,Percent
19,2,Tommy Chong,28.0,8.330282773559826,Percent
19,3,Alfonso Ribeiro,32.0,9.090909090909092,Percent
19,3,Antonio Sabato Jr.,29.0,9.090909090909092,Percent
19,3,Bethany Mota,40.0,9.090909090909092,Percent
19,3,Betsey Johnson,29.0,9.090909090909092,Percent
19,3,Janel Parrish,40.0,9.090909090909092,Percent
19,3,Jonathan Bennett,32.0,9.090909090909092,Percent
19,3,Lea Thompson,31.0,9.090909090909092,Percent
19,3,Michael Waltrip,28.0,9.090909090909092,Percent
19,3,Randy Couture,26.0,9.090909090909092,Percent
19,3,Sadie Robertson,32.0,9.090909090909092,Percent
19,3,Tommy Chong,34.0,9.090909090909092,Percent
19,4,Alfonso Ribeiro,40.0,9.992975915890147,Percent
19,4,Antonio Sabato Jr.,29.0,9.992975915890101,Percent
19,4,Bethany Mota,33.0,9.992975915890149,Percent
19,4,Betsey Johnson,29.0,9.078889528812224,Percent
19,4,Janel Parrish,36.0,9.992975918222523,Percent
19,4,Jonathan Bennett,24.0,10.641389528812224,Percent
19,4,Lea Thompson,39.0,9.99297591589015,Percent
19,4,Michael Waltrip,25.0,10.328889528812224,Percent
19,4,Sadie Robertson,37.0,9.992975915890133,Percent
19,4,Tommy Chong,28.0,9.992975915890138,Percent
19,5,Alfonso Ribeiro,34.0,11.11111111111111,Percent
19,5,Antonio Sabato Jr.,28.0,11.11111111111111,Percent
19,5,Bethany Mota,32.0,11.11111111111111,Percent
19,5,Janel Parrish,33.0,11.11111111111111,Percent
19,5,Jonathan Bennett,24.0,11.11111111111111,Percent
19,5,Lea Thompson,34.0,11.11111111111111,Percent
19,5,Michael Waltrip,20.0,11.11111111111111,Percent
19,5,Sadie Robertson,36.0,11.11111111111111,Percent
19,5,Tommy Chong,23.0,11.11111111111111,Percent
19,6,Alfonso Ribeiro,39.0,11.104725600920702,Percent
19,6,Antonio Sabato Jr.,28.0,11.578944702595452,Percent
19,6,Bethany Mota,36.0,11.104725600920725,Percent
19,6,Janel Parrish,33.0,11.104725600920595,Percent
19,6,Jonathan Bennett,32.0,10.213756989284873,Percent
19,6,Lea Thompson,32.0,11.10472560092073,Percent
19,6,Michael Waltrip,30.0,11.104725600920846,Percent
19,6,Sadie Robertson,35.0,11.104725600920634,Percent
19,6,Tommy Chong,28.0,11.578944702595452,Percent
19,7,Alfonso Ribeiro,34.0,12.499162490097913,Percent
19,7,Antonio Sabato Jr.,29.5,12.212389055036436,Percent
19,7,Bethany Mota,37.5,12.499162490098213,Percent
19,7,Janel Parrish,33.5,12.499162490098213,Percent
19,7,Lea Thompson,35.0,12.499138646399839,Percent
19,7,Michael Waltrip,28.0,12.792659848073185,Percent
19,7,Sadie Robertson,31.0,12.499162490098099,Percent
19,7,Tommy Chong,30.0,12.499162490098099,Percent
19,8,Alfonso Ribeiro,41.0,14.285714285714285,Percent
19,8,Bethany Mota,40.0,14.285714285714285,Percent
19,8,Janel Parrish,43.0,14.285714285714285,Percent
19,8,Lea Thompson,32.0,14.285714285714285,Percent
19,8,Michael Waltrip,25.0,14.285714285714285,Percent
19,8,Sadie Robertson,38.0,14.285714285714285,Percent
19,8,Tommy Chong,29.0,14.285714285714285,Percent
19,9,Alfonso Ribeiro,38.5,16.643652021764595,Percent
19,9,Bethany Mota,37.0,16.643643070712542,Percent
19,9,Janel Parrish,38.5,16.643643070712496,Percent
19,9,Lea Thompson,35.0,15.194025255199763,Percent
19,9,Sadie Robertson,36.5,16.64362814884074,Percent
19,9,Tommy Chong,28.5,18.231408432769857,Percent
19,10,Alfonso Ribeiro,37.5,20.0,Percent
19,10,Bethany Mota,38.0,20.0,Percent
19,10,Janel Parrish,39.0,20.0,Percent
19,10,Sadie Robertson,37.0,20.0,Percent
19,10,Tommy Chong,31.0,20.0,Percent
19,11,Alfonso Ribeiro,40.0,25.0,Percent
19,11,Bethany Mota,38.0,25.0,Percent
19,11,Janel Parrish,38.99980000000001,25.0,Percent
19,11,Sadie Robertson,39.333200000000005,25.0,Percent
20,1,Charlotte McKinney,22.0,8.333333333333332,Percent
20,1,Chris Soules,26.0,8.333333333333332,Percent
20,1,Michael Sam,26.0,8.333333333333332,Percent
20,1,Nastia Liukin,30.0,8.333333333333332,Percent
20,1,Noah Galloway,26.0,8.333333333333332,Percent
20,1,Patti LaBelle,25.0,8.333333333333332,Percent
20,1,Redfoo,22.0,8.333333333333332,Percent
20,1,Riker Lynch,31.0,8.333333333333332,Percent
20,1,Robert Herjavec,28.0,8.333333333333332,Percent
20,1,Rumer Willis,32.0,8.333333333333332,Percent
20,1,Suzanne Somers,25.0,8.333333333333332,Percent
20,1,Willow Shields,25.0,8.333333333333332,Percent
20,2,Charlotte McKinney,26.0,8.395776207708696,Percent
20,2,Chris Soules,21.0,9.836698397910427,Percent
20,2,Michael Sam,28.0,8.312519282500082,Percent
20,2,Nastia Liukin,34.0,8.312519282500107,Percent
20,2,Noah Galloway,27.0,8.31251928249995,Percent
20,2,Patti LaBelle,28.0,8.312519282499865,Percent
20,2,Redfoo,31.0,6.954854017506968,Percent
20,2,Riker Lynch,32.0,8.312519282500054,Percent
20,2,Robert Herjavec,28.0,8.31251928249997,Percent
20,2,Rumer Willis,32.0,8.312519282499649,Percent
20,2,Suzanne Somers,28.0,8.312519282499814,Percent
20,2,Willow Shields,32.0,8.312517116874412,Percent
20,3,Charlotte McKinney,22.0,9.090909090909092,Percent
20,3,Chris Soules,28.0,9.090909090909092,Percent
20,3,Michael Sam,24.0,9.090909090909092,Percent
20,3,Nastia Liukin,34.0,9.090909090909092,Percent
20,3,Noah Galloway,30.0,9.090909090909092,Percent
20,3,Patti LaBelle,22.0,9.090909090909092,Percent
20,3,Riker Lynch,34.0,9.090909090909092,Percent
20,3,Robert Herjavec,29.0,9.090909090909092,Percent
20,3,Rumer Willis,33.0,9.090909090909092,Percent
20,3,Suzanne Somers,25.0,9.090909090909092,Percent
20,3,Willow Shields,32.0,9.090909090909092,Percent
20,4,Chris Soules,27.0,10.415413072519675,Percent
20,4,Michael Sam,30.0,9.492336149442751,Percent
20,4,Nastia Liukin,36.0,9.997785744522371,Percent
20,4,Noah Galloway,32.0,9.997785744522249,Percent
20,4,Patti LaBelle,30.0,9.997785744522304,Percent
20,4,Riker Lynch,34.0,9.997785744522144,Percent
20,4,Robert Herjavec,34.0,9.997785744522389,Percent
20,4,Rumer Willis,35.0,9.997785744522318,Percent
20,4,Suzanne Somers,28.0,10.107720764827368,Percent
20,4,Willow Shields,39.0,9.997815546076438,Percent
20,5,Chris Soules,27.0,11.106122250496995,Percent
20,5,Nastia Liukin,38.0,11.106122250496977,Percent
20,5,Noah Galloway,28.0,11.106122250496965,Percent
20,5,Patti LaBelle,27.0,11.106122250496865,Percent
20,5,Riker Lynch,38.0,11.106122250497034,Percent
20,5,Robert Herjavec,24.0,11.83528590417935,Percent
20,5,Rumer Willis,39.0,11.106122250496957,Percent
20,5,Suzanne Somers,28.0,10.421858342341896,Percent
20,5,Willow Shields,34.0,11.106122250496956,Percent
20,6,Chris Soules,35.0,12.4999076121469,Percent
20,6,Nastia Liukin,36.5,12.499907612147165,Percent
20,6,Noah Galloway,34.0,12.499907612147181,Percent
